horas_estudio_semanal,nota_anterior,tasa_asistencia,horas_sueno,edad,nivel_dificultad,tiene_tutor,horario_estudio_preferido,estilo_aprendizaje,nota_final,aprobado
13.592309981267562,78.68559157209029,74.52321873635498,7.528227095468399,25,Medio,No,Mañana,Visual,96.8,1
15.420975787796037,64.67766553429882,39.76103934318313,6.227615024861964,28,Fácil,Sí,Tarde,Kinestésico,72.7,1
13.756663515196374,93.44082230833504,86.998730218533,5.017081238714949,26,Fácil,Sí,,Kinestésico,79.9,1
5.558453275811061,73.43596684353976,72.76220719516829,,29,Medio,No,Noche,Kinestésico,77.1,1
17.943854792863924,95.5835565075925,73.66917573443716,7.859673087110763,20,Fácil,Sí,Noche,Lectura/Escritura,92.8,1
9.755261410091983,63.12361482122853,44.08145363766787,6.0546192626693385,21,Difícil,Sí,Noche,Kinestésico,61.3,1
10.395601500792143,69.34113963189604,72.86317482185973,4.0,21,Fácil,No,Mañana,Visual,75.0,1
8.372117171078033,58.12174286293852,88.72699789656711,6.869989542172324,29,Fácil,No,Tarde,Auditivo,65.5,1
6.970224314946297,90.19578466667303,96.23768269754143,9.939303975756294,26,Medio,No,Tarde,Visual,80.8,1
12.098704968351,60.91067294483885,66.6599526678445,4.0,24,Medio,No,Mañana,Visual,68.5,1
12.689901924081914,70.39523487087713,69.69432263679593,,20,Medio,No,Tarde,Auditivo,73.0,1
13.243622105510365,86.67553116307965,73.26652722896432,5.927173306487476,27,Medio,Sí,Tarde,Visual,78.1,1
15.947611078726819,70.92268954828747,89.96018910207883,7.198169535342067,22,Difícil,Sí,Tarde,Auditivo,80.0,1
9.123607857034898,66.87242799411503,97.89791946430122,5.503120511539299,24,Medio,No,Noche,Lectura/Escritura,73.4,1
13.274652418445603,89.21472096269918,84.33606527309176,9.086803083043614,25,Fácil,Sí,Tarde,Visual,72.0,1
11.37847209357978,65.59021328741574,72.96408801810631,6.1930294227754255,18,Medio,No,Noche,Lectura/Escritura,64.4,1
15.797575977638212,100.0,91.74676721703537,9.096754793456661,29,Difícil,Sí,Tarde,Auditivo,77.2,1
8.33237975226189,36.612651963358196,57.4560870723528,4.8200806387288,19,Medio,No,Tarde,Auditivo,60.1,1
11.13244688303746,77.33959951983756,73.36724886361256,8.039072345393508,24,Fácil,No,Tarde,Kinestésico,80.8,1
12.432401802103247,59.076394670488924,86.34422779826232,6.652538416453034,28,Medio,Sí,Mañana,Visual,62.1,1
9.199947943577774,98.20528668105736,100.0,10.0,19,Medio,No,,Auditivo,76.6,1
12.474854792332183,73.20454178246744,100.0,9.798778136070254,24,Medio,Sí,Tarde,Auditivo,86.0,1
16.462324465484944,100.0,100.0,8.633083751110423,26,Fácil,No,Noche,Visual,83.9,1
10.876392142965102,82.88364405925536,71.90140949458446,6.126986370526375,28,Fácil,Sí,Noche,Lectura/Escritura,74.5,1
9.742699899516856,74.09633533979112,58.53656778122823,,19,Medio,No,Mañana,Kinestésico,72.4,1
14.276434008235483,92.24140275937626,45.193297113393655,5.136909141304748,24,Fácil,Sí,Noche,Visual,73.8,1
10.761952947537338,82.03338524567322,95.63017520435288,7.609118235626038,21,Medio,Sí,Noche,Visual,68.9,1
3.3296693101768717,70.77190030144943,100.0,6.679545821753256,28,Medio,No,Noche,Auditivo,70.1,1
5.68728142792481,67.79026529845213,92.17819207900715,4.603452366862864,19,Fácil,No,Noche,Visual,60.6,1
3.508644508642737,63.53909051056814,100.0,7.11490531712597,24,Difícil,No,Tarde,Auditivo,64.5,1
10.940164562694571,51.925968491693936,64.93005219216249,9.147956336552902,22,Difícil,No,Mañana,Visual,71.4,1
15.01028238918686,78.73013629473624,100.0,,18,Medio,No,,Auditivo,80.3,1
8.172342615135152,80.72826693512523,100.0,8.84691976416956,22,Fácil,No,Tarde,Visual,86.4,1
7.134423042964123,32.32313125403832,74.37261276681585,,29,Fácil,No,Tarde,Visual,62.5,1
9.390024525152011,45.760818132282324,75.77802878787496,6.415324853291254,29,Medio,No,,Kinestésico,75.5,1
6.023391780226612,71.30010457827676,55.531025418138256,5.496915283243942,20,Fácil,No,Noche,Auditivo,65.4,1
20.26667802120207,96.60882792275555,70.88117586200394,5.223329771640931,24,Difícil,Sí,Noche,Lectura/Escritura,93.9,1
6.536425515354969,73.5907024400763,79.94267267716246,,23,Fácil,No,Noche,Lectura/Escritura,76.0,1
8.064611584877387,64.31534017695395,100.0,6.633178726910305,25,Medio,No,Noche,Visual,62.0,1
6.456240717402354,77.68090877725527,61.336443861897244,5.145021637720142,22,Medio,No,Noche,Visual,68.7,1
13.181932601849281,65.35386202692204,98.48773049427366,7.733959951983758,19,Medio,No,Mañana,Kinestésico,75.4,1
14.84713353686421,44.253772785512844,81.93634202408091,,26,Fácil,No,Tarde,Lectura/Escritura,74.8,1
19.974854854138975,80.15281222063598,100.0,6.370388509494699,28,Medio,Sí,Tarde,Kinestésico,81.1,1
7.468261713194606,77.4671361322875,71.64720929973805,8.871258219763012,25,Fácil,No,Noche,Visual,70.6,1
7.163943050434417,78.50817084869675,64.98697584012695,4.282813826679387,23,Difícil,No,Tarde,Lectura/Escritura,75.6,1
3.595093012433609,53.53232824437252,60.1061110457975,7.409633533979112,27,Fácil,No,Noche,Visual,64.4,1
4.371118996349923,70.88498408959214,70.05732732283754,6.717950631191629,24,Difícil,No,Mañana,Kinestésico,71.9,1
3.4202107194081215,66.83395352626064,94.30840613824168,6.6448016651771455,26,Difícil,No,Tarde,Lectura/Escritura,63.0,1
8.199141380229202,73.94028641025606,34.33792496377162,,24,Fácil,No,Noche,Visual,75.0,1
18.320408687571714,80.29524842242533,66.27520147579055,4.0,20,Medio,Sí,Mañana,Lectura/Escritura,69.7,1
4.579024212203963,40.85945481280953,71.29040732069447,4.0,23,Fácil,No,Tarde,Visual,55.6,0
7.749599274316886,60.035691875038594,54.87578966709319,7.679287719088697,28,Difícil,No,Tarde,Lectura/Escritura,75.9,1
13.337095222279252,78.99904766389974,95.71579243708975,5.90272705452098,28,Medio,Sí,Tarde,Visual,70.1,1
12.23652640390557,100.0,67.47434512430753,7.86411233147304,24,Medio,Sí,Noche,Lectura/Escritura,89.9,1
12.195006042519138,86.74553335436143,79.42687403068332,4.693463125191922,19,Medio,No,Tarde,Visual,76.1,1
3.6796681523209163,65.4721781774463,52.95119265969671,5.877985817344087,20,Fácil,No,Tarde,Kinestésico,63.6,1
1.5776815773773158,63.62158403687882,78.81174835066923,4.0,21,Difícil,No,Mañana,Auditivo,52.3,0
6.375133971943426,67.17950631191628,81.82985311717788,9.356929746365367,27,Fácil,No,Noche,Auditivo,70.8,1
10.345280624036016,95.11278663865968,73.41759399683143,7.016937037421695,23,Medio,Sí,Tarde,Visual,85.9,1
6.584110965474311,77.2548695016815,94.0698600336233,4.110395270554028,18,Medio,No,Noche,Kinestésico,81.0,1
10.521590485125826,58.77985817344087,81.40579351714163,8.087459808416972,26,Difícil,No,Noche,Visual,76.3,1
9.905901792743483,78.3319325541547,57.96649619811695,,22,Fácil,No,Mañana,Auditivo,67.6,1
12.85080453188458,51.03900445696275,60.56572447565166,5.801846643623208,29,Medio,No,Noche,Visual,75.7,1
16.67033068982313,60.82006309450608,42.49451204140578,8.799649007902731,24,Medio,Sí,,Lectura/Escritura,76.4,1
6.488422928477039,88.15205896199966,78.2002082256889,6.775221046442127,26,Medio,No,Tarde,,80.8,1
3.8436007861014687,73.97925802240306,68.32951900904756,8.430239502521747,26,Fácil,No,Mañana,Visual,69.0,1
3.9753228305646466,75.2022565180607,94.46897458186172,8.973936784177564,18,Fácil,No,Noche,Visual,58.7,0
12.895197190696765,68.96415812789195,54.455065624186645,5.678667820619605,18,Fácil,Sí,Noche,Auditivo,70.1,1
6.86401821199939,70.62118902070965,57.30814715238332,,20,Medio,Sí,Mañana,Visual,59.3,0
8.385340037366955,66.13757737400276,100.0,10.0,23,Fácil,Sí,Tarde,Auditivo,80.0,1
9.263421766150707,82.50671498687664,100.0,5.917429335673875,19,Medio,No,Noche,Lectura/Escritura,84.5,1
10.711222476716491,80.43861905318438,58.32438001749779,,27,Fácil,Sí,Noche,Kinestésico,77.0,1
11.09386534305792,78.95403012107312,100.0,6.5747171117550565,29,Difícil,Sí,Noche,Auditivo,84.6,1
7.914988166961122,72.6291764288953,96.86544539975719,,28,Difícil,Sí,Tarde,Visual,74.4,1
1.0,37.04659221710914,24.76417500538443,5.722487214858772,18,Medio,No,Noche,Kinestésico,40.0,0
8.995909700537938,78.06970577224574,91.25308158299394,8.791942661014877,18,Medio,Sí,Tarde,Visual,50.2,0
4.884983719648823,59.36872215220706,86.28533599517051,6.729434972633538,22,Fácil,No,,Kinestésico,65.0,1
9.629563627693072,51.61085876645511,65.21386730688323,8.203338524567322,21,Fácil,Sí,Noche,Visual,68.3,1
11.747415030173492,51.36909141304748,97.23404155077289,8.372017961907858,18,Fácil,No,Noche,Auditivo,69.4,1
9.981181424980525,64.99713925678567,69.59029041945558,5.103900445696275,21,Medio,No,Tarde,,61.3,1
13.151269124435537,59.27173306487476,94.63080782092547,6.6370554528503085,20,Medio,No,Tarde,Lectura/Escritura,60.4,1
7.707871607076176,68.39738111639478,68.91036148814065,6.240478513958381,19,Difícil,Sí,Noche,Visual,65.2,1
9.136344919271462,85.99455852722998,96.50413016376878,6.40719471508852,26,Medio,No,Tarde,Auditivo,76.2,1
9.893353574280823,62.01715403621044,23.49033351982797,,28,Medio,No,Noche,Visual,62.1,1
12.704412392219801,61.88676282334059,73.46792910498708,8.566613192308894,18,Medio,Sí,Noche,Kinestésico,82.6,1
12.748081455348519,84.00864911891581,69.38178300707912,7.617301685360966,24,Medio,No,Mañana,Lectura/Escritura,63.0,1
10.496368743619843,65.98174348623925,100.0,4.998900793053061,21,Fácil,Sí,,Auditivo,82.2,1
8.424941383286866,59.84718777936393,56.08767466513362,7.088498408959214,22,Medio,Sí,Noche,Auditivo,71.6,1
4.71257492808577,52.080573389851224,66.93288913887687,7.092268954828747,27,Medio,No,Noche,Lectura/Escritura,68.9,1
3.5376755345150563,76.79287719088697,77.59164627344273,7.145128794325577,22,Medio,No,Noche,Auditivo,63.8,1
4.226926549186709,40.606960242437026,49.265961289153054,7.855241359565374,18,Difícil,No,Noche,Auditivo,64.7,1
10.622616830415337,56.78667820619605,85.06994780783751,5.998871433316225,23,Medio,Sí,Mañana,Auditivo,71.8,1
5.971539627090493,74.72517585013941,100.0,5.673111036428749,26,Fácil,No,Tarde,Kinestésico,70.3,1
10.06900346915896,46.430702536346345,30.483535951144262,7.343596684353977,19,Medio,Sí,Noche,Visual,65.7,1
10.749263178526245,63.99047124289255,80.14989683466298,6.435575884323065,24,Medio,No,Mañana,,71.3,1
5.813308195741157,56.27982038092142,82.95835838734523,6.907731045171253,23,Fácil,No,Mañana,Auditivo,73.3,1
7.996823747630851,57.43992458722347,80.72269871509836,7.024465174427986,22,Medio,No,Noche,Visual,53.6,0
11.680889371170956,76.66800784534699,77.13682517814027,7.4843979887899135,21,Difícil,No,Noche,Kinestésico,69.7,1
21.826238233407608,80.58294972756087,84.00160290273246,9.344082230833504,21,Difícil,Sí,Mañana,Visual,81.4,1
10.546825505808856,58.17317038018787,81.03709576340495,7.186785049124601,23,Fácil,No,Noche,Visual,74.4,1
11.20981515716564,69.15271577799773,78.96516939959795,5.459129921813998,21,Difícil,No,Noche,Auditivo,77.2,1
19.713515062396826,100.0,84.44813081429254,7.130010457827676,22,Medio,Sí,Tarde,Lectura/Escritura,91.8,1
8.118586281076881,41.10395270554027,83.83531684220327,6.333199215465301,23,Medio,No,Noche,Lectura/Escritura,61.3,1
1.0,67.71414115738799,49.94024749199615,5.465495115894647,22,Medio,No,Tarde,Lectura/Escritura,62.6,1
16.26493812700096,82.29483546057702,75.92871449541055,,24,Difícil,Sí,Mañana,Lectura/Escritura,78.1,1
11.339418837920247,68.24588687735894,59.435501878902876,4.830844610622737,26,Medio,No,Tarde,Visual,75.7,1
12.718945673179446,86.88664301095024,87.4828948440993,8.383495327625285,27,Medio,No,Tarde,Visual,67.2,1
19.47629647393105,78.15683701953833,68.8051493692294,7.987064477483433,24,Medio,Sí,Tarde,Kinestésico,79.0,1
19.552997990795888,84.96879488460701,81.77668137335856,8.112081405761703,24,Medio,Sí,Noche,Visual,69.0,1
19.18987578695732,85.15572987463159,95.97495225452863,7.448844598685775,21,Fácil,Sí,Noche,Auditivo,93.7,1
15.58184445145381,67.52356852871105,75.42658570287671,7.8954030121073115,18,Difícil,Sí,Tarde,Auditivo,75.0,1
1.0,59.51337868325159,33.933287915191734,6.566875148264454,25,Medio,No,Noche,Visual,60.4,1
14.168904995625432,100.0,93.44660436833713,7.005645572505842,21,Medio,Sí,Mañana,Lectura/Escritura,86.3,1
10.21962012270132,67.94234500982425,100.0,6.41126194614252,18,Fácil,No,Mañana,Auditivo,78.3,1
10.965715834066199,77.63803065796301,76.73347277103568,,22,Medio,Sí,Noche,,69.9,1
10.244738589908017,78.59673087110762,69.12028438322099,,25,Fácil,No,Mañana,Lectura/Escritura,71.8,1
4.756261936367844,65.90366466020888,96.14970028765691,7.922536754807604,21,Fácil,No,Mañana,Auditivo,66.4,1
5.132756354534563,59.22307005619965,81.98966012069397,6.122524185971613,29,Medio,No,Noche,Visual,55.5,0
7.193364529810037,64.5572455372971,75.12545769337147,8.49069977149722,25,Medio,No,Tarde,Auditivo,64.0,1
10.559448201207939,68.62432120772085,72.50953267833866,9.842888942179314,25,Medio,No,Noche,Kinestésico,69.8,1
18.93077780630538,74.48844598685776,72.45895133157748,,20,Fácil,Sí,Tarde,Kinestésico,78.5,1
19.40176222701912,71.79201405142699,62.08738501448036,5.120518561899711,26,Medio,Sí,Mañana,Kinestésico,65.3,1
14.807146715116179,77.12820610092737,75.32620232570649,,20,Fácil,Sí,Tarde,Kinestésico,85.5,1
9.021499108493979,92.94337279213205,80.30567736320407,,18,Difícil,No,Tarde,Visual,68.1,1
12.574616583793453,100.0,100.0,,19,Medio,No,Tarde,Lectura/Escritura,82.6,1
18.370928879553226,77.38205234212572,87.23991587399189,7.691821906855884,23,Medio,Sí,Tarde,Lectura/Escritura,80.6,1
1.0,68.47306601357943,51.107431186468304,7.320454178246745,29,Medio,No,Noche,Visual,57.4,0
8.647572604863894,66.21533722102515,36.47193694072036,,27,Fácil,Sí,,Visual,70.2,1
6.662904777720758,71.03584187210805,78.35279070026195,7.881945777250283,19,Difícil,No,Tarde,Lectura/Escritura,65.1,1
8.39855162071459,64.47677069920262,60.43519289398524,6.813214950875399,23,Fácil,No,Tarde,Lectura/Escritura,62.3,1
8.699552874137268,69.30346412844209,100.0,6.975534825572014,18,Medio,No,Tarde,Lectura/Escritura,77.5,1
5.271918666283405,58.978028451754,88.85429793858012,6.759984383073332,28,Medio,No,Noche,Lectura/Escritura,77.5,1
7.33905134540348,74.60666749286032,52.38965140429091,9.396547633137141,18,Fácil,No,Noche,Auditivo,73.4,1
1.417924261837614,44.733044732131944,59.7729465107139,4.0,22,Difícil,No,Mañana,Auditivo,68.8,1
11.53555583095344,75.80616524536781,71.18825164933077,8.515572987463159,27,Medio,Sí,Noche,Auditivo,72.1,1
24.38923059463593,94.96122606271514,79.83926062866256,,28,Fácil,Sí,,Visual,71.5,1
17.607625286962733,70.58352159090622,93.83399643477385,10.0,26,Fácil,Sí,Mañana,Kinestésico,85.6,1
20.598341150068226,90.57485838358964,81.14222332381377,6.7026122950301525,25,Fácil,Sí,Mañana,Auditivo,91.4,1
17.12505270394773,77.80992241858773,100.0,6.971770537823044,20,Difícil,Sí,Tarde,Auditivo,91.0,1
8.530071095805246,71.0735720976643,75.82825202761286,7.282049368808371,20,Medio,Sí,,Auditivo,66.6,1
13.559905526223625,63.74496450088337,81.45863985053218,,18,Fácil,No,Mañana,Auditivo,66.8,1
17.159854455176827,97.36833903705623,72.05368706460283,6.109090691666133,20,Fácil,Sí,Noche,Visual,77.8,1
1.0,43.57077950738734,100.0,8.612809762282659,29,Medio,No,Tarde,Visual,48.8,0
11.72076829473536,66.37055452850308,86.58078876278705,6.3867923209443145,29,Medio,Sí,Tarde,Visual,71.1,1
11.58824796755547,72.85881126300193,71.85061079730771,7.224778953557873,29,Medio,Sí,Tarde,,81.2,1
4.533638650060702,58.478870302435276,87.85086488710628,10.0,28,Medio,No,Mañana,Lectura/Escritura,65.3,1
10.131744956959047,84.78415625300879,88.09860967378242,5.346339449477253,18,Fácil,No,Tarde,Visual,76.1,1
16.956010276812044,72.47643147128895,83.55951794105032,9.452120451869973,25,Medio,Sí,Mañana,Visual,86.4,1
7.411048627388164,72.51459302519646,72.56009810060804,5.711635594074464,18,Difícil,No,Tarde,,63.3,1
7.310098075918086,55.99135088108418,86.75927703000377,5.353232824437252,22,Fácil,No,Mañana,Auditivo,81.2,1
5.741624049529237,57.27888019677803,48.44036791756256,6.820798594857302,26,Medio,No,Tarde,Visual,79.4,1
9.855704571978041,76.58501812755742,65.60793881635169,7.621400295301383,24,Medio,No,Mañana,Kinestésico,77.0,1
13.447644519951915,62.70279459369032,62.76008412600811,7.065886036810396,21,Medio,No,,Kinestésico,64.8,1
16.763113821098443,98.42888942179316,78.45462032291415,8.91295371190323,28,Fácil,Sí,Noche,Visual,86.1,1
12.99968255463325,62.57543562300345,47.566855488546935,7.977736471369237,26,Difícil,Sí,Mañana,Visual,71.2,1
1.0,77.98284596378957,86.52149775297386,6.201715403621044,26,Medio,No,Tarde,Lectura/Escritura,66.7,1
8.01041040316369,68.32165539637622,87.91261498551962,4.0859454812809535,19,Medio,No,Mañana,Kinestésico,80.4,1
8.132045523173264,56.842065304264594,79.58128912471969,,27,Medio,No,Tarde,Kinestésico,73.0,1
1.0,33.87174444373627,33.069588351447436,5.717069797529355,27,Fácil,No,Tarde,Visual,58.7,0
12.139879485262577,74.44910105645162,74.42281828791216,7.940794536400183,28,Fácil,No,Tarde,Auditivo,68.4,1
5.291500891306536,61.04596987892688,60.369694060279784,,29,Medio,No,Tarde,Auditivo,55.1,0
4.418155548546187,59.94163839065713,55.12400304670373,,23,Fácil,No,Noche,Visual,68.8,1
12.044025596852286,77.55246085587812,100.0,7.6132076790556855,21,Medio,Sí,Tarde,Auditivo,73.6,1
6.226678652634485,62.19007758141227,71.69809137161474,6.648671209128071,25,Medio,No,Tarde,Auditivo,63.1,1
14.535401221381495,61.84316298046167,92.76618689675576,10.0,29,Medio,Sí,Tarde,Visual,80.9,1
6.309555762977359,57.599534052425525,61.77676251420525,4.952113943172902,28,Medio,No,Noche,Kinestésico,71.6,1
8.45128734230735,75.9280528491148,94.95839317947602,5.932028342132912,24,Medio,No,Noche,Kinestésico,83.9,1
8.145491243554515,91.37515811184319,38.77085102239184,6.51163515132341,24,Fácil,No,Tarde,Visual,65.3,1
16.210302862317505,90.67170638431519,86.9387068280975,8.152112969756473,28,Medio,No,Noche,Kinestésico,74.3,1
7.818800368947635,80.24766710357707,76.53207089501294,6.236196934203699,27,Medio,No,,Visual,73.0,1
11.66762024773811,87.46665558956472,51.71112588058037,6.358036154421226,26,Medio,No,Noche,Kinestésico,73.6,1
9.08536217997041,50.69947096686479,62.33365609510917,,22,Fácil,No,Noche,Visual,82.1,1
2.186392563888317,54.203406040185534,68.22331862664144,7.417452531348693,23,Medio,No,Mañana,Visual,62.5,1
11.614659962633045,86.95776144678182,77.84488990686597,7.347461583546966,18,Fácil,No,Noche,Auditivo,86.9,1
8.725490047202637,99.39303975756295,54.36982479564712,7.793951641463011,23,Fácil,Sí,Tarde,Auditivo,79.3,1
1.0,46.034523668628644,46.219973698120995,5.128741780236988,19,Fácil,No,Tarde,,64.6,1
7.567598197896773,57.65242583592117,93.75595536060621,8.082570664326125,23,Difícil,No,Tarde,Visual,62.9,1
7.525145207667817,59.46526878543112,82.52565487569267,6.507664872976895,26,Fácil,No,Noche,Visual,69.9,1
4.6239674590578055,86.46767175562748,99.412806976947,6.539333250713968,25,Fácil,No,Mañana,Auditivo,83.7,1
9.034284165933801,65.82547468651308,76.33082426556284,6.6949315507849745,26,Fácil,No,Mañana,Auditivo,82.5,1
1.2488919143830728,47.98209374500894,48.31867724070749,9.00109920694694,27,Fácil,No,Noche,Visual,69.4,1
10.08155058142662,69.68006072284248,71.54537967708585,4.741379491431488,25,Medio,No,Mañana,,74.0,1
15.512201835075825,64.95733188648714,83.0127050094766,7.772384975138036,20,Fácil,Sí,Mañana,Kinestésico,85.9,1
18.422318422622688,75.56352626933645,100.0,6.733259531520415,25,Fácil,Sí,Mañana,Lectura/Escritura,62.6,1
15.605300720615986,83.04769507020612,66.82389761259086,8.896099554303724,23,Medio,Sí,Tarde,Lectura/Escritura,67.5,1
5.31101115984845,54.71832797450519,58.67700225954681,6.737082357110469,23,Medio,No,Tarde,Visual,70.8,1
3.7896971376824933,30.0,67.68937046054062,8.47231058656941,23,Medio,No,Mañana,Kinestésico,58.6,0
9.04706291233269,53.80465107163377,77.99705271410498,7.532233446570118,20,Medio,No,Noche,Visual,79.8,1
3.651678074096683,55.39826906360365,56.70642717456189,8.560134324701197,27,Fácil,No,Noche,Kinestésico,61.2,1
10.95293708766731,100.0,100.0,,18,Medio,No,,Auditivo,83.4,1
12.617685066711584,85.09315774968012,78.50556857186041,6.519565486214377,29,Fácil,No,,Lectura/Escritura,69.8,1
1.0,60.68351607948853,60.238223051909436,6.394966685415766,21,Medio,No,Tarde,Kinestésico,65.3,1
8.239243015105336,69.94354427494157,69.32956149006742,,27,Medio,No,Noche,Lectura/Escritura,75.6,1
12.126138654373726,89.47406647407179,98.8925688135317,6.308178093144116,29,Fácil,No,,Kinestésico,89.3,1
11.948917155695819,45.33447194854243,80.357675351681,7.4252828882449435,23,Medio,No,Mañana,Lectura/Escritura,84.3,1
8.078126171128135,74.76474390266641,90.83767618274865,7.785305520013475,28,Difícil,Sí,Noche,Kinestésico,75.3,1
5.669053739232513,76.46090948943187,40.22537904181626,4.71771241391118,29,Difícil,No,Tarde,Auditivo,62.0,1
15.77307345081329,66.67984447698751,51.90770619674684,6.590366466020888,27,Medio,Sí,Tarde,Visual,67.9,1
9.314115003274752,66.56403315646024,51.51226950572634,6.934113963189604,19,Medio,No,Noche,Visual,61.9,1
6.756377894489636,89.38697339645483,99.73304483039813,5.610735513546081,24,Fácil,Sí,,Visual,68.5,1
12.64650547154337,70.6965358715579,55.206063294362366,8.681590216184796,24,Fácil,Sí,,Auditivo,77.9,1
12.01677771528078,70.43288628406587,47.94754471560622,5.452736859673534,28,Medio,No,Noche,Auditivo,70.1,1
5.848829212068391,92.70383397290578,51.61198670964615,5.7652425835921175,21,Medio,Sí,Mañana,Auditivo,74.8,1
5.723565991764516,78.55241359565373,84.89941916932872,5.956138094681562,21,Difícil,No,Noche,Lectura/Escritura,66.1,1
2.3923747130372677,59.609276546064905,69.01540535085633,8.991972406182807,18,Medio,No,Tarde,Lectura/Escritura,61.7,1
7.637967296426867,62.87179389907263,60.039810897921164,7.729720540630968,19,Medio,Sí,Noche,Visual,72.8,1
18.69365523954594,77.0860981107194,68.85777667618623,6.621533722102515,26,Medio,Sí,Noche,Visual,75.8,1
11.522409627964835,98.8960472944597,100.0,8.250671498687664,27,Difícil,No,Noche,Auditivo,77.2,1
10.901883424554876,74.37050263808752,61.83914030022089,5.786247738460663,25,Medio,No,Noche,Visual,54.6,0
1.0,57.75775169466011,51.209555685092724,,25,Medio,No,Tarde,Kinestésico,59.7,0
4.177781470145091,55.75679094833146,91.32299774045319,5.857970988303542,26,Medio,No,,Auditivo,66.7,1
9.84315319170396,57.86247738460663,62.880897259785144,8.067971657867087,24,Difícil,No,Tarde,Auditivo,56.7,0
1.3063447604540652,30.0,39.27688877477846,,26,Fácil,No,Noche,Lectura/Escritura,54.0,0
14.13348864919151,72.43828593928937,79.63282111395955,4.5038773937284855,27,Difícil,Sí,,Kinestésico,77.2,1
7.237315648255126,69.4541421596019,54.62443729934026,5.9076394670488925,29,Medio,No,Mañana,Visual,72.0,1
11.11957898982558,49.4251416164102,82.09644595426825,5.66194246151071,19,Medio,Sí,Noche,Kinestésico,76.9,1
10.043910469137971,54.84427012536842,67.58196497421805,8.412549732608039,23,Medio,Sí,Noche,Auditivo,70.3,1
14.55436434517675,77.76685411783532,53.93787472024738,,20,Medio,Sí,Noche,Visual,70.3,1
6.8792762889751735,63.03989316157973,66.76931086185377,6.0774632451923924,28,Fácil,No,,Visual,66.0,1
1.8736280103514442,64.0719471508852,68.69976553314747,6.050024207133188,23,Difícil,No,Tarde,Auditivo,70.6,1
7.496743960031735,48.52043663447102,53.49586983623122,7.452782182255371,20,Medio,Sí,Mañana,Visual,69.8,1
5.031000761675929,75.0825110300189,67.42045356927193,5.60494573041443,25,Medio,No,Mañana,Visual,72.7,1
6.0918702732976175,84.7231058656941,67.52818209269306,7.335873696947674,28,Fácil,No,,Kinestésico,77.4,1
16.183261207599532,67.25608653991118,68.7524791335433,,21,Medio,No,Noche,Kinestésico,74.6,1
7.14919546811542,64.03123120949108,27.69504706636957,7.6296114905053,29,Medio,Sí,Noche,Visual,59.4,0
12.836056949565583,68.77543664770943,83.78002417007656,7.696010683842028,27,Medio,No,Noche,Visual,75.5,1
6.276527761449374,56.393796335855455,35.80928032324937,,23,Medio,No,Noche,Kinestésico,68.9,1
12.390123446393053,80.77692994380268,93.217457380707,,26,Medio,Sí,Mañana,Visual,84.3,1
17.899841765205625,71.22456335229057,73.16576161029447,,19,Difícil,Sí,Mañana,Lectura/Escritura,73.9,1
17.856432487884554,95.74622721448715,69.95378296136687,,19,Medio,Sí,Mañana,Auditivo,74.6,1
17.09059275311244,82.93815571622558,77.43990189939196,9.137515811184318,24,Difícil,Sí,Tarde,Visual,72.3,1
16.292538445233852,83.72017961907858,73.51825451077228,7.06965358715579,19,Fácil,No,Tarde,Visual,76.0,1
1.6795913124282862,43.20766658108384,79.067579322867,8.072826693512525,19,Medio,No,Mañana,Visual,66.4,1
10.420776654452325,72.74391346008882,41.10154646663401,4.923057612568265,21,Medio,No,Tarde,Visual,57.3,0
7.08995456842125,61.71194694476538,75.72781045386414,6.04080722126924,26,Medio,Sí,Mañana,Visual,72.9,1
4.487798164924177,56.6194246151071,54.95887044325256,5.16108587664551,25,Difícil,No,Noche,Auditivo,70.0,1
9.818047386533966,52.68077964756013,70.72727762337674,6.0315538760860266,19,Fácil,Sí,Tarde,Visual,62.0,1
7.266498038020111,64.51702784540545,70.21239674656495,8.266727616850945,25,Fácil,Sí,Tarde,Auditivo,76.1,1
6.159623434145092,76.09118235626038,89.04630828609184,7.039523487087712,21,Difícil,No,Tarde,Auditivo,71.5,1
6.940021031502027,42.22399364378007,33.511107825488445,,19,Fácil,No,Noche,Visual,71.0,1
7.060180742499056,73.74582109322301,62.82054624581481,6.479774348193931,28,Medio,No,Mañana,Visual,66.4,1
13.02977568505371,87.61579787070525,83.17610238740914,8.534504884105353,27,Medio,Sí,Tarde,Visual,69.1,1
5.11256720028967,48.30844610622738,66.10932287287066,7.1224563352290575,24,Difícil,No,,Visual,56.4,0
8.79018484283436,83.95054269585569,74.97490861929751,5.77577516946601,23,Fácil,No,Tarde,,69.7,1
6.709785075055223,51.4502163772014,70.16073937133744,7.670957921171675,27,Fácil,Sí,Noche,Visual,64.5,1
7.35349452845663,74.5672288838945,37.96532485837343,4.0,22,Medio,No,Tarde,Kinestésico,63.1,1
3.236886178901555,77.04404588773623,86.22654188075985,,28,Difícil,No,,Auditivo,66.1,1
7.777330718217669,86.33083751110422,100.0,,18,Medio,No,Mañana,Auditivo,74.7,1
2.909407246887561,55.154547470771774,63.47850224702613,,19,Medio,No,Noche,Auditivo,67.5,1
10.660565117806888,51.84794103800034,73.2161500798554,8.077692994380268,25,Medio,Sí,Tarde,Kinestésico,61.9,1
